Parameter,Value
Generation,1
Best Fitness,0.338466645746639
Genome,"[1, 1, 1]"
0.07974747474747476,0.2582666268504894,0.45684728333942237,0.2848860898100882
0.08025252525252526,0.25712383240469966,0.4576479175480621,0.2852282500472383
0.08075757575757576,0.25611349164633707,0.4581506614000983,0.2857358469535647
0.08126262626262627,0.2552398943398546,0.4583529731482165,0.2864071325119289
0.08176767676767677,0.2545097909641447,0.45825591452054554,0.28723429451530974
0.08227272727272728,0.2539316070735979,0.4578640557082548,0.28820433721814726
0.08277777777777778,0.25351469990708786,0.4571852340301217,0.28930006606279046
0.08328282828282829,0.2532686771473318,0.45623019754139976,0.2905011253112684
0.0837878787878788,0.25320279374623483,0.45501216676941575,0.29178503948434936
0.0842929292929293,0.2533254382357034,0.4535463474042105,0.29312821436008607
0.0847979797979798,0.2536437152994354,0.4518494244709512,0.29450686022961337
0.08530303030303031,0.2541631269304941,0.4499390647064942,0.29589780836301177
0.08580808080808082,0.2548873505207099,0.4478334490554398,0.2972792004238503
0.08631313131313131,0.2558181089129579,0.4455508518865656,0.2986310392004765
0.08681818181818182,0.2569551248920799,0.44310927815280116,0.299935596955119
0.08732323232323233,0.258296150801268,0.440526164639893,0.301177684558839
0.08782828282828284,0.25983706288186176,0.4378181469402505,0.3023447901778877
0.08833333333333335,0.26157200943080894,0.4350008900252767,0.30342710054391436
0.08883838383838386,0.2634936018137928,0.43208897736293517,0.30441742082327206
0.08934343434343435,0.265593137628262,0.4290958514566936,0.3053110109150444
0.08984848484848486,0.2678608457677942,0.42603379743020475,0.306105356802001
0.09035353535353535,0.2702861437230357,0.4229139607663814,0.3067998955105829
0.09085858585858586,0.27285789813334077,0.41974639041819745,0.30739571144846184
0.09136363636363637,0.27556468038394916,0.4165400991068842,0.3078952205091667
0.09186868686868688,0.2783950099582278,0.41330313356985876,0.3083018564719135
0.09237373737373739,0.28133757934084525,0.41004264867512114,0.3086197719840336
0.0928787878787879,0.28438145554486094,0.4067649805540769,0.30885356390106217
0.0933838383838384,0.2875162547826411,0.40347571511991714,0.30900803009744177
0.0938888888888889,0.2907322883386289,0.4001797494646199,0.3090879621967511
0.0943939393939394,0.2940206791927251,0.3968813446346727,0.3090979761726022
0.0948989898989899,0.2973734501975889,0.39358416918123057,0.30904238062118056
0.09540404040404041,0.3007835854232833,0.39029133369828267,0.308925080878434
0.09590909090909092,0.3042450664658515,0.3870054173522071,0.3087495161819414
0.09641414141414142,0.30775288497155867,0.38372848820425287,0.3085186268241884
0.09691919191919193,0.3113030313928999,0.3804621199399136,0.3082348486671865
0.09742424242424244,0.31489245828632123,0.377207408397328,0.3079001333163507
0.09792929292929294,0.3185190147043703,0.37396499191470384,0.3075159933809259
0.09843434343434344,0.32218134701974066,0.37073507981387144,0.3070835731663879
0.09893939393939395,0.3258787615434326,0.3675174930802119,0.30660374537635543
0.09944444444444445,0.3296110462304396,0.36431172025532954,0.3060772335142309
0.09994949494949495,0.3333782530835075,0.3611169895523815,0.3055047573641111
0.10045454545454546,0.3371804496580628,0.35793235516930816,0.304887195172629
0.10095959595959597,0.34101745687286505,0.35475679183653,0.304225751290605
0.10146464646464648,0.3448885999903786,0.3515892871403776,0.3035221128692438
0.10196969696969699,0.3487925083020354,0.3484289167150839,0.30277857498288074
0.10247474747474748,0.352727004317614,0.34527488380632115,0.3019981118760648
0.10297979797979799,0.35668912243337425,0.34212650292372665,0.3011843746428991
0.10348484848484849,0.3606752876483966,0.33898310821971195,0.3003416041318914
0.103989898989899,0.36468166521179074,0.335843871499035,0.2994744632891742
0.1044949494949495,0.36870466179340716,0.3327075224517093,0.2985878157548836
0.10500000000000001,0.37274151941676203,0.329571973914566,0.29768650666867197

